,id,date,dateYear,dateMonth,dateDay,rating,userName,content
2389,2390,20160823,2016,08,23,4,Google 사용자,홈에서 식단기록하는게 안떠요 삭제햇다가 다시깔앗는데도 똑같어요ㅠ
2390,2391,20160818,2016,08,18,5,Google 사용자,이거 스크류바 먹었는데 봉지에는 88칼로리인데 여기는95로 되있어서 쪼끔 달랐어여!완쩐 짱좋아여
2391,2392,20160819,2016,08,19,5,Google 사용자,이어플덕분에  책임감이 생겨서 열심히 하게 되는것 같아서 좋습니다.
2392,2393,20160830,2016,08,30,5,Google 사용자,운동 추가기록에 아쿠아로빅이 없네요..  추가해주시면 좋을듯 합니다..
2393,2394,20160814,2016,08,14,5,Google 사용자,"식단, 운동 기록하는 것도 너무 편리하고, 앱자체가 너무 좋네요ㅎㅎ!좋은앱감사합니다~"
2394,2395,20160820,2016,08,20,5,Google 사용자,칼로리 측정하는 것도 편리하고 만보기 기능있는것도 좋아요
2395,2396,20160812,2016,08,12,4,Google 사용자,심플하고 맘에드는 다이어트 어플인데 시간이지나면 많이 느려져요 ㅠ
2396,2397,20160831,2016,08,31,5,Google 사용자,안녕하세요 현재 프로 이용중인데요 예전에는 인터벌트레이닝이 프로 기능으로 있었던것 같은데 지금 사용하려보니 찾을수가 없네요 혹시 삭제 된 기능인가요?
2397,2398,20160818,2016,08,18,1,Google 사용자,설치를 하고 로그인이 안돼요 회원가입도 안돼요 데이터도 키고 와이파이도 켜서 했는데 자꾸 인터넷 연결이 안되고 있습니다
2398,2399,20160816,2016,08,16,5,Google 사용자,이거 덕분에 음식칼로리도 알고 조절할수있어서 짱짱 좋아요!!  내가 운동한것도 몇칼로리 소모됬는지도알고!! 그리고하면할수록 뿌듯뿌듯 추천합니다!
2399,2400,20160823,2016,08,23,5,Google 사용자,칼로리도 정확하게알수있고  식단까지 분석해주니까 너무좋고 편리해요!~
2400,2401,20160826,2016,08,26,1,Google 사용자,유료를 구매해도 체중변화만 한눈에 볼수있는 기능이 없네요
2401,2402,20160901,2016,09,01,1,Google 사용자,아니 로그인을 성공했는데 갑자기 오류때문에 안된데요 계속해도 반복이네         심지어 진짜 이틀이지나도 오류래 이거 왜 이래요 또 전화해서 문의 해주시면 감사하겠습니다 뭐 그런 댓글 올것 같은데 다이어트도 시급하고 그래서 음식 칼로리알려구  깔았더만 이게뭐야 일딴 댓글쓰려고 별 하나는 줬지만 마음으로0개 입니다 착각하지마세요           생각 보다 너~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~무 별로여서  충격먹음. 눔 (NOOM)코치    진심 실망이예요  그리고 밑에 보니까 가입을 시도한 이메일 주소를 보내라던데 저13세여서 못합니다 어떻게 하는지 몰라여 그리구 전 페이스북계정으로한답니다 어떻게 보내는지 설명이라도 해주던지요 아 진짜 너무하다
2402,2403,20160816,2016,08,16,4,Google 사용자,더 도움이 많이 될 것 같습니다ㅎㅎ 부탁드립니다~
2403,2404,20160821,2016,08,21,5,Google 사용자,최고입니다!! 다이어트 하는 사람한테는 필수템인거같습니다.^^ 칼로리를 체크할 수 있으니까요
2404,2405,20160824,2016,08,24,4,Google 사용자,운동기록에 검도도 추가해주세요!
2405,2406,20160815,2016,08,15,5,Google 사용자,완전 좋아요!! 다이어트하는데 많이 도움되요~♡
2406,2407,20160908,2016,09,08,5,Google 사용자,저기요 운영자님궁금한게있어요  운동기록삭제어떻게하나요????+그리고 밥먹은시간이랑 운동한시각기록할수있었으면좋겠어요ㅠㅠ
2407,2408,20160831,2016,08,31,1,Google 사용자,유튜브보고 찾아와서 깔았는데  오류 입니다 나중에다시 들어와주세요 라고떠요
2408,2409,20160820,2016,08,20,5,Google 사용자,잘써보겠습니다
2409,2410,20160819,2016,08,19,5,Google 사용자,헿
2410,2411,20160818,2016,08,18,5,Google 사용자,추천해요
2411,2412,20160815,2016,08,15,3,Google 사용자,이거 왜 페이스북으로 로그인 하려하는데 자꾸 오류뜨는거죠?
2412,2413,20160819,2016,08,19,5,Google 사용자,눔코치 좋음 다이어트어플굿
2413,2414,20160820,2016,08,20,3,Google 사용자,가입할려고 했는데 서버통신이 지연되고있다고 뜨네요...언제까지 기다리면 될수있을까요??
2414,2415,20160816,2016,08,16,5,Google 사용자,짱이에요!
2415,2416,20160817,2016,08,17,3,Google 사용자,그람수를 상세히 설정할수없어요  단위가 너무 적게나ㅏ와요  제가 잘못사용하는걸까요ㅠㅠ
2416,2417,20160815,2016,08,15,5,Google 사용자,정말 다 좋은데 한주목포량을 더 늘릴 수 있게 해주시면 훨씬 좋을거같아요!!👍👍
2417,2418,20160823,2016,08,23,5,Google 사용자,근데 식단기록하구나서 1/2과제 이런식으로 뜨는건 뭔가요??
2418,2419,20160813,2016,08,13,3,Google 사용자,이 앱은 계정으로 로그인 해야만 할 수 있나요?
2419,2420,20160817,2016,08,17,3,Google 사용자,운동선택하는 창에 없는 운동은 어떻게 하나요?
2420,2421,20160815,2016,08,15,3,Google 사용자,괜찮아요  근데 제가 다시 시작할려구하는데 어떻게 하죠??
2421,2422,20160816,2016,08,16,5,Google 사용자,좋습니다!
2422,2423,20160818,2016,08,18,4,Google 사용자,식사기록할때 몇개 말고 그램으로 잴순없나요 ?
2423,2424,20160814,2016,08,14,4,Google 사용자,페북으로가입안되나여?자꾸오류라고떠서;!!
2424,2425,20160819,2016,08,19,5,Google 사용자,확실한 다이어트 도우미~
2425,2426,20160815,2016,08,15,5,Google 사용자,완전유용한거가태요❗❗진짜쪼아요
2426,2427,20160818,2016,08,18,5,Google 사용자,조아용ㅇ
2427,2428,20160817,2016,08,17,5,Google 사용자,너무좋고편리함
2428,2429,20160819,2016,08,19,5,Google 사용자,편하고 좋아요^^
2429,2430,20160829,2016,08,29,4,Google 사용자,기록 초기화 하려면 어떻게 해야돼요ㅠㅠ?
2430,2431,20160816,2016,08,16,3,Google 사용자,그램수 직접 입력 할 수는 없나요?
2431,2432,20160820,2016,08,20,3,Google 사용자,한달에 7만원인가요 ?
2432,2433,20160816,2016,08,16,4,Google 사용자,아주나이스
2433,2434,20160815,2016,08,15,5,Google 사용자,굿
2434,2435,20160818,2016,08,18,5,Google 사용자,좋아요
2435,2436,20160817,2016,08,17,5,Google 사용자,굿
2436,2437,20160817,2016,08,17,5,Google 사용자,조아요
2437,2438,20160814,2016,08,14,1,Google 사용자,아가입이안되잖;;;
2438,2439,20160727,2016,07,27,4,Google 사용자,"앱 만드신 분들이 단백질 섭취를 중요하게 보는 편은 아닌것 같고요 (탄수화물/지방, 칼로리 섭취만 주로 보는듯) 앱 켜는데 로딩 시간이 좀 오래 걸립니다. 또 종종 칼로리가 틀린 것들이 있는데 수정 요청은 어떻게 해야하는지 궁금합니다"
2439,2440,20160803,2016,08,03,1,Google 사용자,배터리 내역을 몇일 관찰했는데 눔이 상당한 배터리를 먹고 있습니다. 전체배터리의 36%를 소비합니다. 화면표시의 3배. 그리고 만보기 걸음수의 정확도가 70% 정도밖에 안됩니다. 100보 걸어서 보면 70보만 측정됩니다. s헬스는 100보 잡힙니다. 눔의 만보기를 끄는 방법과 배터리 소비를 줄이는 방법이 없습니까?
2440,2441,20160731,2016,07,31,5,Google 사용자,한동안 안써서 살쪘다가 다이어트 다시시작하려고 다시 깔았는데 쓸때마다 더 좋아지는것같아요~~! 벌써 1주일만에 1키로 뺐어요 물 마신것도 기록할 수 있으면 좋을듯해요ㅎㅎㅎ
2441,2442,20160727,2016,07,27,2,Google 사용자,"결제한지 한시간 반 됐구요 아무 코칭, 답변 없으셨구요 환불하고 싶어요~ 답변부탁드려요~"
2442,2443,20160805,2016,08,05,1,Google 사용자,아침마다 과제가 도착했다는데 어플 내 어디에도 안보여요. 오류인가요? 전엔 무료버전 쓰다 맘에들어 결제도하고 했는데 오랫만에 다시 돌아왔더니 심하게 퇴보했네요.
2443,2444,20160726,2016,07,26,2,Google 사용자,렉이랑 오류 심해요ㅠ노트5에요
2444,2445,20160727,2016,07,27,5,Google 사용자,이제시작한초보인데 아직까지는 좋은거같아요
2445,2446,20160723,2016,07,23,5,Google 사용자,진짠 시키는대로만 해서 1달만에 4키로 빠졌어요 디자인도 깔끔하고 칭찬이나 혼내는(?)것도 바로옆에서 얘기해주는것 같이 친근해요!
2446,2447,20160720,2016,07,20,3,Google 사용자,유독 다른 어플에 비해 눔만 느려요
2447,2448,20160725,2016,07,25,5,Google 사용자,IFTT오픈세미나에서 고현영 영양사님의 강의를 듣고 알게 되었습니다 주위에 물어보니 벌써 쓰고 계신 분들도 있더군요 다들좋다라고 하셔서 우선 저부터 써본뒤에 다른분들에게도 추천하려고 합니다
2448,2449,20161024,2016,10,24,2,Google 사용자,왜 설치 안되냐구요ㅠㅠ
2449,2450,20160725,2016,07,25,5,Google 사용자,너무 유용하네요
2450,2451,20160719,2016,07,19,5,Google 사용자,유료의 혜택을 자세히좀 써주몀 더 좋거나 무료3일 그런게 생걌으며뉴해요
2451,2452,20160715,2016,07,15,1,Google 사용자,옛날에 나 이거 했었는데 로그인 안 되는 거 뭐임?
2452,2453,20160715,2016,07,15,5,Google 사용자,아요
2453,2454,20160720,2016,07,20,5,Google 사용자,해ㅐㅇ
2454,2455,20160727,2016,07,27,4,Google 사용자,좋아요
2455,2456,20160714,2016,07,14,3,Google 사용자,결재하고 나서 pc로 접속해보니 할인도 하고 선물도 주던데요. 모바일로 결재한 사람은 적용대상이 아닌건가요?
2456,2457,20160711,2016,07,11,2,Google 사용자,음식 카테고리를 나눠서 한눈에 보이게 해준다거나 무료버전에서도 이런저런 코칭을 해준다거나 정말 좋아서 예전에 이거 도움 엄청 받았었는데 무료버전에서는 코칭 다 빠졌고 음식 카테고리 색깔도 잘 안보이게 되었네요. 너무 심한 현질유도 짜증남. 가격이 싼것도 아닌데. 것도 다른 리뷰들 보면 그만한 가격으로 코칭도 제대로 안해주는듯ㅎ. 걍 다른거 쓰기로. ㅂㅂ이 눔...
2457,2458,20160711,2016,07,11,2,Google 사용자,하루 걸은 횟수에서 기록보기 하면 최근 기록이 위에 있지 않고 가장 과거 기록이 위쪽에 있습니다. 예전엔 안 그랬던 것 같은데 바로 어제 기록이 바로 안 보이니 불편하네요
2458,2459,20160708,2016,07,08,3,Google 사용자,점점 단순해지고 좋던 기능 다 사라지네요
2459,2460,20160704,2016,07,04,1,Google 사용자,에러사항 메일로 보내라 해서 캡쳐하고 오늘자 기록 부분이 하얗게 보이고 운동기록 등을 할 수 없다고 보냈더니 삭제 후 재설치 하라는 답변이 왔네요. 그런말 누가 못 합니까. 그리고 몇번을 재설치해도 그대로네요....
2460,2461,20160708,2016,07,08,1,Google 사용자,"결제 취소요청 눔코치, 이메일로 신청했는데 무료버전으로 전환만 시키고 결제 취소가 됐는지 환불이 언제되는지 답변이 없네요. 메일을 확인하기는 하는지 보고도 일부러  답변을 안하는지 답답하네요. 빠른 답변 바랍니다."
2461,2462,20160702,2016,07,02,2,Google 사용자,오늘결제했는데 뭐 어떻게하라 자세한 설명도없고 코치님은 대답도 없고 뭐 어찌 시작하란 말인지..그리고 매달결제더라구요 그거 모르고 결제햇어요 환불부탁드려요 오늘 뭐 한게 아예없거든요 환불처리 빠르게 부탁드립니다
2462,2463,20160622,2016,06,22,5,Google 사용자,"원푸드나 일시적 관리가 아닌 지속적 관리가 가능하고, 다양한 군의 음식에 대한 칼로리 정보가 풍부함"
2463,2464,20160630,2016,06,30,5,Google 사용자,캡쳐화면 보냅니다. 언젠가부터 전날까지 식사기록할 수 있고 오늘은  화면에 아무것도 안나타남요. 무료라 그런가요^^ 아무튼 다이어트프로그램 중 최고였어요
2464,2465,20160628,2016,06,28,3,Google 사용자,한달동안 noom과 함께해서 좋았어요❣ 앞으로 다이어트는 noom으로
2465,2466,20160619,2016,06,19,3,Google 사용자,7만원 받아먹고 뭐하시는건가요
2466,2467,20160624,2016,06,24,4,Google 사용자,"꾸준히 잘 사용하고 있어요~ 한 가지,  체중그래프처럼 식사칼로리랑 운동으로 소비한 칼로리도 그래프로 볼수 있었으면 좋겠어요!!"
2467,2468,20160627,2016,06,27,1,Google 사용자,탈퇴신청은메일로했습니다 매달 요구되는지몰랐읍니다 환불바랍니다
2468,2469,20160630,2016,06,30,5,Google 사용자,자신의 운동계획 식단 기록하면서 철저한 관리 할수있었어요
2469,2470,20160621,2016,06,21,2,Google 사용자,빨리요
2470,2471,20160708,2016,07,08,5,Google 사용자,2년 전인가? 아마도 평생 적용되는 유료 결제까지 했었는데.. 눔프로 었나요? 폰도 바꾸고 시간도 흐르니 그 기능은 다없어지고 완전 기록만 적을수 있게 바뀌었네요.. 유료버전 다시 이용할수 없는건가요?
2471,2472,20160704,2016,07,04,5,Google 사용자,옆에서 도와주는 느낌
2472,2473,20160626,2016,06,26,1,Google 사용자,운동할라고 추가기록하기에서 운동시작을할라고 했는데운동시작이 안떠요이거 어떻게 해야되요
2473,2474,20160627,2016,06,27,4,Google 사용자,120일 코칭 프로그램 신청했는데.. 환불하고싶어요~! 아직 프로그램 시작전입니다.
2474,2475,20160701,2016,07,01,3,Google 사용자,핸드폰을 바꾸고 유료였던 앱이 무료로 바뀌었씁니다. 계정은 똑같은데 왜 바뀐거죠??
2475,2476,20160623,2016,06,23,5,Google 사용자,벌크업중인데 objective loss weight만 설정 가능하고 증량은 설정이 안되네요
2476,2477,20160627,2016,06,27,4,Google 사용자,핸드폰이 이상한지 어제와 그전것들은 기록이되는데 오늘란에 아예화면이 아무것도 안나와요 두번이나 지웟다 새로깔아도 똑같네요 하루지나고 어제부분에 기록해야하니답답하네요ㅠㅠ
2477,2478,20160717,2016,07,17,1,Google 사용자,돈내고 도대체 주는 서비스가 뭥미
2478,2479,20160629,2016,06,29,2,Google 사용자,"운동 기록 잘못 한거 어떻게 삭제, 수정해요??ㅠㅠ 뭐야ㅠㅠ"
2479,2480,20160618,2016,06,18,2,Google 사용자,원래 예전 날짜는 운동기록못하나요??어제날짜운동한거 쓰고싶은데 전혀 날짜변경 작성이 안되네요
2480,2481,20160702,2016,07,02,5,Google 사용자,눔 코치 좋아요
2481,2482,20160617,2016,06,17,2,Google 사용자,앱 들어가려고하면 자꾸 중지돼서 못들어가요
2482,2483,20160617,2016,06,17,1,Google 사용자,하루종일 튕기는데 여전히 묵묵부답
2483,2484,20160615,2016,06,15,5,Google 사용자,"음식 기록도 운동기록도 잘되어있어서 좋아요♡ 다만, 음식기록시 탄소화물 단백질 지방 이러한 것들도 칼로리와 함께 합계가 되어 표시되면 좋을것같아요~ 음식 하나하나의 영양소는 확인가능하나 일일이 들어가서 확인하고 합산하기 어렵네요~ 그날 먹은 영양소 합산도 표시되면 참 좋을듯!!"
2484,2485,20160607,2016,06,07,2,Google 사용자,업데이트 전에는 운동기록할때 운동한 시각이랑 운동한 내용을 바로 적을수있었는데 지금은 그 기능이 사라지고 히스토리가서 수정할때만 운동 내용을 적을수있네요. 더 불편해졌어요
2485,2486,20160616,2016,06,16,5,Google 사용자,많은 도움이 되었어요! 이 어플로 매일 식단 계획하고 운동기록하면서 다이어트가 재밌다고 느끼게 되었어요~ 좋아요 ㅎㅎ
2486,2487,20160614,2016,06,14,2,Google 사용자,운동기록수정이안되요. 히스토리들어가면 아무리해당운동을 터치해도 운동이선택되지도않구요.상단오른쪽에 메뉴눌러도 히스토리보내기밖에안됩니다
2487,2488,20160610,2016,06,10,5,Google 사용자,기록하고 복기하는 과정을 통하여 섭취하는 칼로리가 조절이됨
2488,2489,20160613,2016,06,13,4,Google 사용자,나올 기미가 없어 보이는...ㅠㅠ
2489,2490,20160608,2016,06,08,5,Google 사용자,1:1로 어떤 서비스를 제공하는지가 감이 않잡히니까 섣불리 결제를 못하겠네요. 눔그룹도 유료로 써봤는데 큰 메리트를 못느껴서 이번에도 그렇지 않을지 걱정됩니다. 서비스에 관한 예시같은 걸 올려주시는 건 어떨까요?
2490,2491,20160612,2016,06,12,4,Google 사용자,운동기록할때 상단바에 몇분동안 운동했는지 뜰 수 있으면 좋겠어요~~!
2491,2492,20160615,2016,06,15,1,Google 사용자,하도 유명해서 써봤는데 저랑은 안맞는 것 같아요~ 저는 구글 메일로 가입하고 로긴했는데 탈퇴하려면 어떻게 해야하나요??
2492,2493,20160613,2016,06,13,5,Google 사용자,도움많이받고있어요
2493,2494,20160612,2016,06,12,4,Google 사용자,열심히 운동을하고 어플을봤는데 기록이하나도안되어있네요...예전엔 안되면 일시정지.재생버튼만 다시눌러봐도 입력 됐는데.. 흔들어도보고 지웠다깔아보고 폰껐다켜보고해도안됩니다. 어떻게해야하나요??
2494,2495,20160620,2016,06,20,5,Google 사용자,진짜 좋음 !
2495,2496,20160602,2016,06,02,3,Google 사용자,"평소에 잘 쓰고 있었으나, 오늘 업데이트 후 앱을 실행하니 눔 앱을 중지하였습니다 라는 문구가 뜨고 실행이 안됩니다."
2496,2497,20160602,2016,06,02,1,Google 사용자,업뎃을왜한겁니까
2497,2498,20160603,2016,06,03,5,Google 사용자,다이어트시작하면서 어플을 다운받아 체중관리 중 입니다~4주에 4킬로그램 빠졌어요 ㅎㅎ
2498,2499,20160513,2016,05,13,1,Google 사용자,예전에 구글 아이디로 가입했는데 오랜만에 로그인하려니 데이터 가져오는 중에 계속 앱이 강제종료됩니다 그래서 새로 가입하려는데 가입도 서버에 문제가 있다고 안되네요 앱 삭제하고 다시 깔아도 마찬가지네요. 그러다가 이제는 아예 앱 실행하면 바로 강제종료-_- 이거 뭐 어쩌라는거죠 쓰라는 건지 말라는 건지... 그 와중에 눔 코칭 할인행사한다고 돈내고  쓰라는 광고 푸쉬는 바로 오네요 뭐 이래요
2499,2500,20160528,2016,05,28,4,Google 사용자,"눔을 이용해서 열심히 운동하고 있습니다. 최근도 그렇고 몇 달정도 됐는데, 걷거나 뛰는 운동때는 트래킹이 잘되서 문제가 없습니다만, 자전거로 빠른 운동을 하면 gps를 이용한 트랙킹이 멈춤니다. 처음에는 작동하고 신호도 잘 잡습니다만,  화면 끄고 주머니에 넣은 상태에서 몇 분뒤 다시 눔 확인하면 다시 gps 신호른  찾는 상태며 자전거 운동간의 트랙킹도 없습니다. 폰은 s6 입니다."
2500,2501,20160518,2016,05,18,3,Google 사용자,"이번에 눔코치 큰맘먹고 결제해봤는데요, 코치님한테 전화가 안와서 이틀째 코치를 배정받지 못하고 있습니다. 이거 날짜라도 연장해줘야 하는거 아닙니까? 이틀늦는건 그렇다 치는데 이게 내일은 연락이 올지 어쩔지 확신이 없다는거죠. 인원이 부족하면 충원을 하던지, 이거참 불쾌합니다."
2501,2502,20160627,2016,06,27,5,Google 사용자,만보기에 대한 기능개선 요청드립니다. 구글피트니스와 연동이 되게 하거나 만보기 사용 안함 기능을 넣어주세요. 만보기 기능을 위해 기능이 중복되어 실행되어 배터리 소모가 좀 더 심해진듯 합니다. 추가 부탁드리거나 개선 해주세요 ^^
2502,2503,20160511,2016,05,11,4,Google 사용자,초록 음식이나 노란 음식 종류별로 볼 수 있으면 좋겠어요~ 초록음식 찾아먹으려고 노력하는데 워낙 식단 db가 많아서..ㅎㅎ 잘이용하고있습니다
2503,2504,20160516,2016,05,16,3,Google 사용자,넘 잘쓰고 있었는데. 오류인지 막혔는지 기록작성 창이 안떠요.ㅜㅜ
2504,2505,20160509,2016,05,09,5,Google 사용자,사용자가 기록 습관만 잘 들이면 정말 좋은 어플입니다🙌🙌
2505,2506,20160514,2016,05,14,4,Google 사용자,저도 오류땜에 들어왔어요 매 여름마다 잘 써왓는데 얼마전부터 오늘 내역 날짜를 눌러도 아무 반응없고 화면 먹통에 다시 지웠다 깔아보니 지난 일주일치가 죄다 날짜 눌러도 안뜨네요~ 불편해서 다시 다른 어플 알아봐야되나 ㅠㅠ기종 갤럭시a7 2016
2506,2507,20160601,2016,06,01,2,Google 사용자,먹는거 적는게 의미가없는듯
2507,2508,20160525,2016,05,25,3,Google 사용자,눔 프로 구매하고 사용 중이였는데 핸폰 포맷시키고 다시 다운받으니 무료버전만 되네요 돈은 세달치를 냈는데 ..확인하고 업뎃부탁드립니다
2508,2509,20160519,2016,05,19,5,Google 사용자,식단관리일부러 하기어려운데 평소먹는것으로도 충분히 관리가쉬워요!
2509,2510,20160512,2016,05,12,3,Google 사용자,깔고서 로그인을 할려거 했는데 서버와텅신이 지연돼서 안된다고 계속 떠요
2510,2511,20160524,2016,05,24,4,Google 사용자,화면이  뜨질않고요  자꾸 종료되요 갑자기요
2511,2512,20160504,2016,05,04,2,Google 사용자,초기화 왜 안해줘요ㅠ
2512,2513,20160516,2016,05,16,4,Google 사용자,pro 버젼은 부담없이 썼는데.. 요번에 바뀐 프로그램 가격이 매달 6만원 정도 인거인지 궁금합니다..
2513,2514,20160512,2016,05,12,5,Google 사용자,좋아요! 전 코치 프로그램 결제 의향도 있는데 가격이 너무 비싸서 포기했어요..
2514,2515,20160518,2016,05,18,4,Google 사용자,어플만 따로 언어변경이 안되는건가요? 기본은 영어로 해뒀는데 이 어플만 한글로 쓰고싶은데 언어 설정이 없네요ㅠㅠ
2515,2516,20160515,2016,05,15,3,Google 사용자,완전히 끌수없나요??? 만보기는 S헬스가 정확하고 이걸로도 충분해서 ㅜㅜ
2516,2517,20160520,2016,05,20,4,Google 사용자,감사히잘쓰고있어여~~
2517,2518,20160530,2016,05,30,5,Google 사용자,무엇보다 짜집기한 정보들이 아닌 확실한 연구기반 정보들이라는게 좋습니다
2518,2519,20160721,2016,07,21,5,Google 사용자,앱을 사용한지 2년정도..건강한 음식과 운동을 하게 되네요..기록 자체가 저와의 약속이네요~~
2519,2520,20160523,2016,05,23,5,Google 사용자,라이프스타일 코치 및 다이어트 어플엔 최고네요
2520,2521,20160511,2016,05,11,5,Google 사용자,잘 쓰고 있습니다
2521,2522,20160514,2016,05,14,4,Google 사용자,어떤점이 더 좋아졌는지 알고 싶은데 일주일 체험판이라도 있거나 팔거나 하면 좋겠네요ㅠ
2522,2523,20160514,2016,05,14,4,Google 사용자,페이스북 아이디로 로그인 했던 적이 있어서 다시 로그인할라했더니 자꾸 보안을 위해 로그아웃했다는 화면만 뜨네요 왜이런건가요
2523,2524,20160517,2016,05,17,1,Google 사용자,핸폰을 바꾸어서 오랜만에 다시 깔아서 전에 쓰던 구글 아이디로 접속했더니 불러오기가 안된다며 실패했습니다
2524,2525,20160601,2016,06,01,5,Google 사용자,굿
2525,2526,20160516,2016,05,16,4,Google 사용자,^-^
2526,2527,20160504,2016,05,04,5,Google 사용자,좋아요
2527,2528,20160603,2016,06,03,5,Google 사용자,최고
2528,2529,20160502,2016,05,02,2,Google 사용자,"넥서스 5x 사용중이며 눔, 눔워크 설치하였습니다. 현 만보계가 너무 민감하며 다른 운동 앱 대비 2배정도 더 걸음수가 잡히고 있습니다 ( 눔에서 13000보, 소니 스마트밴드나 다른 운동앱에서는 6000보 정도) 매번 걸음을 수정하고 있는데 1. 수정이 되던가 2. 민감도 조정이 가능했으면 좋겠습니다"
2529,2530,20160517,2016,05,17,4,Google 사용자,눔다욧 식사기록만으로 체중조절 했어요
2530,2531,20160501,2016,05,01,4,Google 사용자,전에 구매했는데 핸폰 바꾸면서 구매했던 기록이 사라지나요??
2531,2532,20160429,2016,04,29,3,Google 사용자,한 2년 전에 쓸 때는 괜찮았는데 점점 더 불편해지고 있음. 식사 입력 위젯도 없어지고  운동 입력하는데 매번 수정해야하고 숫자나 시간 입력도 굉장히 불편함. 돈벌어서 뭐하길래 더 허접해지지. 다른거 찾아봐야겠다
2532,2533,20160420,2016,04,20,2,Google 사용자,지우고 다시 깔아도 오늘에서 멈춥니다. 어제까지만해도 잘 썼는데 왜 이러나요ㅠㅠ
2533,2534,20160421,2016,04,21,4,Google 사용자,프로 쓰고 있는데 기한이 언제까진지 정기결제면 나중에 취소는 어디서 하나요? 결제취소 관련하여 이런 불편함은 앱에서 해결하도록 개선부탁드려요  접속코드는 H746-QN55 입니다 결제취소가 아니라 정기결제 안하고싶습니다
2534,2535,20160419,2016,04,19,2,Google 사용자,삭제하고 다시 깔아도  똑같네여.힘빠져서 빨리조치해주세요. 기종은 LG k10입니다
2535,2536,20160423,2016,04,23,3,Google 사용자,제가아직학생인데다이어트계획표를유료로구매해야된다는데체험판같은거하게해주시면안돼나요?
2536,2537,20160426,2016,04,26,5,Google 사용자,식사기록.  운동트랙킹.  다이어트 지식 모든 것을 따라해보면 반드시 멋지게 변한다.
2537,2538,20160424,2016,04,24,5,Google 사용자,구체적으로 설명해줘서 좋은데 뭐한것도 없이 바로 결제하라해서 웃겼어요
2538,2539,20160418,2016,04,18,3,Google 사용자,"홈 화면에 ""오늘"" 탭 글자만 있을뿐 아무 내용도 뜨지 않습니다. 슬라이드해 전일로 가면 모든 내용이 나오구요. 단말기는 G3입니다. 도와주세요"
2539,2540,20160417,2016,04,17,3,Google 사용자,플래티넘으로 하고 싶은데 인터넷에서는 39900원이라 햇는데 코치만나기 라는걸 누르니 10만원정도 결제하는 것밖에 안뜨네요. 플래티넘은 어떻게 하는 건가요? go pro라는 탭은 아무리 찾아도 없던데..
2540,2541,20160414,2016,04,14,3,Google 사용자,2일전부터 만보계기능이 안됩니다 아무리 흔들어도 걸음수 카운트가 안되요ㅜㅜ
2541,2542,20160429,2016,04,29,5,Google 사용자,다시 도전합니다
2542,2543,20170215,2017,02,15,1,Google 사용자,먼 버그가 이렇게 많아
2543,2544,20160428,2016,04,28,3,Google 사용자,"결제를 한 내용이 없네요,  결제는 되었고. .  구글? 에서 우리은행카드로 결제했는데 돈은 어디로 청구되는지 알수있을까요?  계정은 UIY8-AG1P입니다. 확인부탁드립니다"
2544,2545,20160427,2016,04,27,4,Google 사용자,필드하나만 만들어주세요 체중처럼 그래프로 볼 수 있으면 너무 좋을 것 같아요
2545,2546,20160428,2016,04,28,3,Google 사용자,왜 업데이트 하니까 허리 둘레 기록이 다 없어진거죠..?
2546,2547,20160425,2016,04,25,5,Google 사용자,정말좋아여
2547,2548,20160428,2016,04,28,5,Google 사용자,개졓아
2548,2549,20160416,2016,04,16,5,Google 사용자,식단조절도 있고 근육만들기 어플               헬스클럽 가서 잘쓰고있어요 최고네👍
2549,2550,20160413,2016,04,13,1,Google 사용자,"핸드폰 바꾸고 기존에 사용하던눔 다시 깔았는데 바꼈네요~ 50%쿠폰있어  프로로 결제했으나 예전에사용했던 무료앱이랑 별차이 없네요 그리고 예전께 더 좋네요  결제한지 20여분밖에 안되었어요  환불해주세요    주문 번호: GPA.1302-5412-6608-61138 주문 날짜: 2016. 4. 14 오전 1시 41분 31초  상품가격  Noom Pro! (Noom Coach: Weight Loss Plan)₩9,900  세금: ₩990  합계 10,890  원  환불요청합니다"
2550,2551,20160412,2016,04,12,3,Google 사용자,좋은구성이나 저랑은 안맞는듯해요 방금결제했는데 환불부탁드립니다
2551,2552,20160414,2016,04,14,4,Google 사용자,프로에서도 코치와 대화가능한줄 알았는데...프로나 일반이나 큰 차이가 없어서요 환불 요청합니다. 환불후에 플리티넘으로 알아보고 싶습니다                                   주문 번호: GPA.1363-9367-1620-29304 주문 날짜: 2016. 4. 14 오전 9시 38분 35초
2552,2553,20160414,2016,04,14,4,Google 사용자,늘 잘 쓰고 있었는데 업뎃 이후에 코치가 안 켜집니다. 다른 메뉴는 다 되는데 코치가 안되요. 지우고 다시 깔아야하나요?
2553,2554,20160511,2016,05,11,5,Google 사용자,습관만 잘 들이면 최고에요
2554,2555,20160414,2016,04,14,5,Google 사용자,서비스도 빠르고 친절하고앱프로그램도 정말 유용해요 !!^^
2555,2556,20160412,2016,04,12,5,Google 사용자,열심히 따라가 볼게요^^😆
2556,2557,20160414,2016,04,14,4,Google 사용자,써보면 압니다
2557,2558,20160413,2016,04,13,5,Google 사용자,Bbbbbbbbb
2558,2559,20160408,2016,04,08,5,Google 사용자,굳
